# WOLF (Wordnet Libre du Français)	fra	http://alpage.inria.fr/~sagot/wolf-en.html	CeCILL-C
02189398-v	fre:lemma	recevoir
02189398-v	fre:lemma	atteindre
02189491-a	fre:lemma	32
02189491-a	fre:lemma	trente-deux
02189587-a	fre:lemma	33
02189587-a	fre:lemma	trente-trois
02189670-n	fre:lemma	mayetiola destructor
02189688-a	fre:lemma	trente-quatre
02189688-a	fre:lemma	34
02189714-v	fre:lemma	aux
02189714-v	fre:lemma	être aux écoutes
02189714-v	fre:lemma	être
02189714-v	fre:lemma	écoutes
02189786-a	fre:lemma	trente-cinq
02189786-a	fre:lemma	35
02189822-n	fre:lemma	muscoidea
02189883-a	fre:lemma	36
02189883-a	fre:lemma	trente-six
02189940-v	fre:lemma	sourd
02189979-a	fre:lemma	trente-sept
02189979-a	fre:lemma	37
02190015-n	fre:lemma	Muscidae
02190015-n	fre:lemma	muscidae
02190080-a	fre:lemma	38
02190080-a	fre:lemma	trente-huit
02190166-n	fre:lemma	voler
02190166-n	fre:lemma	mouche
02190182-a	fre:lemma	39
02190182-a	fre:lemma	trente-neuf
02190188-v	fre:lemma	apaiser
02190188-v	fre:lemma	calme
02190188-v	fre:lemma	silencieux
02190278-a	fre:lemma	quarante
02190377-a	fre:lemma	quarante-et-un
02190377-a	fre:lemma	41
02190469-a	fre:lemma	42
02190469-a	fre:lemma	quarante-deux
02190562-a	fre:lemma	43
02190562-a	fre:lemma	quarante-trois
02190648-n	fre:lemma	Mouche
02190660-a	fre:lemma	44
02190660-a	fre:lemma	quarante-quatre
02190755-a	fre:lemma	45
02190755-a	fre:lemma	quarante-cinq
02190786-v	fre:lemma	affiler
02190790-n	fre:lemma	musca domestica
02190790-n	fre:lemma	mouche domestique
02190790-n	fre:lemma	Mouche domestique
02190849-a	fre:lemma	46
02190942-a	fre:lemma	47
02190943-v	fre:lemma	bâillon
02190943-v	fre:lemma	bâillonner
02190963-n	fre:lemma	Glossinidae
02191040-a	fre:lemma	48
02191139-a	fre:lemma	quarante-neuf
02191139-a	fre:lemma	49
02191232-a	fre:lemma	cinquante
02191273-n	fre:lemma	mouche tsé-tsé
02191273-n	fre:lemma	mouches tsé-tsé
02191273-n	fre:lemma	glossina
02191273-n	fre:lemma	tsétsé
02191311-v	fre:lemma	muet
02191311-v	fre:lemma	son
02191311-v	fre:lemma	amortir
02191311-v	fre:lemma	assourdir
02191336-a	fre:lemma	51
02191427-a	fre:lemma	52
02191449-n	fre:lemma	calliphoridae
02191519-a	fre:lemma	53
02191546-v	fre:lemma	savourer
02191546-v	fre:lemma	goût
02191616-a	fre:lemma	54
02191710-a	fre:lemma	55
02191766-v	fre:lemma	épicer
02191766-v	fre:lemma	assaisonner
02191766-v	fre:lemma	saveur
02191766-v	fre:lemma	aromatiser
02191803-a	fre:lemma	56
02191895-a	fre:lemma	57
02191992-a	fre:lemma	58
02192090-a	fre:lemma	59
02192184-a	fre:lemma	soixante
02192225-v	fre:lemma	cari
02192225-v	fre:lemma	curry
02192284-a	fre:lemma	61
02192376-a	fre:lemma	62
02192388-n	fre:lemma	sarcophaga
02192469-a	fre:lemma	63
02192567-a	fre:lemma	64
02192570-v	fre:lemma	épice
02192662-a	fre:lemma	65
02192673-n	fre:lemma	tachinides
02192673-n	fre:lemma	Tachinidae
02192673-n	fre:lemma	tachinidae
02192756-a	fre:lemma	66
02192818-v	fre:lemma	gingembre
02192849-a	fre:lemma	67
02192947-a	fre:lemma	68
02192947-a	fre:lemma	soixante-huit
02192992-v	fre:lemma	savourer
02192992-v	fre:lemma	goût
02193009-n	fre:lemma	taon
02193046-a	fre:lemma	69
02193046-a	fre:lemma	soixante-neuf
02193141-a	fre:lemma	septante
02193141-a	fre:lemma	soixante-dix
02193163-n	fre:lemma	Œstre
02193163-n	fre:lemma	œstre
02193163-n	fre:lemma	Oestridae
02193163-n	fre:lemma	oestridae
02193163-n	fre:lemma	gastrophile
02193194-v	fre:lemma	croire
02193194-v	fre:lemma	désigner
02193194-v	fre:lemma	percevoir
02193194-v	fre:lemma	choisir
02193194-v	fre:lemma	distinguer
02193194-v	fre:lemma	adopter
02193194-v	fre:lemma	identifier
02193194-v	fre:lemma	discerner
02193194-v	fre:lemma	saisir
02193249-a	fre:lemma	soixante-et-onze
02193249-a	fre:lemma	71
02193346-a	fre:lemma	72
02193346-a	fre:lemma	soixante-douze
02193444-a	fre:lemma	soixante-treize
02193444-a	fre:lemma	73
02193547-a	fre:lemma	74
02193612-v	fre:lemma	résoudre
02193647-a	fre:lemma	soixante-quinze
02193647-a	fre:lemma	75
02193746-a	fre:lemma	76
02193844-a	fre:lemma	77
02193844-a	fre:lemma	soixante-dix-sept
02193947-a	fre:lemma	78
02193974-v	fre:lemma	savourer
02194051-a	fre:lemma	soixante-dix-neuf
02194051-a	fre:lemma	79
02194138-v	fre:lemma	savourer
02194151-a	fre:lemma	quatre-vingts
02194151-a	fre:lemma	huitante
02194255-a	fre:lemma	81
02194255-a	fre:lemma	quatre-vingt-un
02194286-v	fre:lemma	savourer
02194286-v	fre:lemma	goût
02194351-a	fre:lemma	82
02194414-n	fre:lemma	oestridae
02194448-a	fre:lemma	83
02194495-v	fre:lemma	savourer
02194495-v	fre:lemma	goût
02194550-a	fre:lemma	84
02194649-a	fre:lemma	85
02194747-a	fre:lemma	86
02194844-a	fre:lemma	87
02194913-v	fre:lemma	écœurer
02194913-v	fre:lemma	dégoûter
02194946-a	fre:lemma	88
02194946-a	fre:lemma	quatre-vingt-huit
02195049-a	fre:lemma	89
02195091-n	fre:lemma	œstre
02195091-n	fre:lemma	hypoderme
02195145-a	fre:lemma	nonante
02195145-a	fre:lemma	quatre-vingt-dix
02195191-v	fre:lemma	écœurer
02195234-a	fre:lemma	91
02195234-a	fre:lemma	quatre-vingt-onze
02195328-a	fre:lemma	92
02195328-a	fre:lemma	quatre-vingt-douze
02195403-n	fre:lemma	tabanidés
02195403-n	fre:lemma	tabanidae
02195423-a	fre:lemma	93
02195423-a	fre:lemma	quatre-vingt-treize
02195470-v	fre:lemma	édulcorer
02195523-a	fre:lemma	quatre-vingt-quatorze
02195523-a	fre:lemma	94
02195526-n	fre:lemma	taon
02195620-a	fre:lemma	95
02195693-n	fre:lemma	bombyliidae
02195693-n	fre:lemma	Bombyliidae
02195716-a	fre:lemma	quatre-vingt-seize
02195716-a	fre:lemma	96
02195751-v	fre:lemma	amer
02195811-a	fre:lemma	quatre-vingt-dix-sept
02195811-a	fre:lemma	97
02195819-n	fre:lemma	bombyliidae
02195852-v	fre:lemma	miel
02195911-a	fre:lemma	98
02195951-v	fre:lemma	sucre
02195996-n	fre:lemma	asilidae
02195996-n	fre:lemma	Asilidae
02196012-a	fre:lemma	99
02196012-a	fre:lemma	quatre-vingt-dix-neuf
02196081-v	fre:lemma	poivrer
02196081-v	fre:lemma	poivre
02196107-a	fre:lemma	100
02196107-a	fre:lemma	cent
02196211-a	fre:lemma	101
02196214-v	fre:lemma	sel
02196214-v	fre:lemma	saler
02196333-a	fre:lemma	105
02196344-n	fre:lemma	drosophile
02196378-v	fre:lemma	bonbon
02196378-v	fre:lemma	sucrerie
02196439-a	fre:lemma	110
02196540-v	fre:lemma	souder
02196543-a	fre:lemma	115
02196690-v	fre:lemma	aciduler
02196690-v	fre:lemma	aigrir
02196690-v	fre:lemma	acidifier
02196690-v	fre:lemma	aigre
02196690-v	fre:lemma	acide
02196761-n	fre:lemma	Rhagoletis
02196769-a	fre:lemma	125
02196891-a	fre:lemma	130
02197007-a	fre:lemma	135
02197048-n	fre:lemma	Ceratitis
02197048-n	fre:lemma	ceratitis
02197091-v	fre:lemma	disparaître
02197091-v	fre:lemma	paumer
02197091-v	fre:lemma	perdre
02197091-v	fre:lemma	manquer
02197091-v	fre:lemma	supprimer
02197130-a	fre:lemma	140
02197185-n	fre:lemma	Ceratitis capitata
02197185-n	fre:lemma	Cératite
02197185-n	fre:lemma	ceratitis capitata
02197185-n	fre:lemma	Mouche méditerranéenne des fruits
02197185-n	fre:lemma	mouche méditerranéenne des fruits
02197185-n	fre:lemma	mouche à fruit
02197244-a	fre:lemma	145
02197364-a	fre:lemma	150
02197413-n	fre:lemma	Drosophilidae
02197413-n	fre:lemma	drosophilidae
02197413-n	fre:lemma	drosophiles
02197476-a	fre:lemma	155
02197505-v	fre:lemma	accueillir
02197505-v	fre:lemma	saluer
02197595-a	fre:lemma	160
02197689-n	fre:lemma	drosophile
02197689-n	fre:lemma	Drosophila melanogaster
02197689-n	fre:lemma	drosophila
02197708-a	fre:lemma	165
02197781-v	fre:lemma	trouver
02197828-a	fre:lemma	170
02197944-a	fre:lemma	175
02198069-a	fre:lemma	180
02198187-a	fre:lemma	190
02198234-v	fre:lemma	sembler
02198234-v	fre:lemma	paraître
02198302-a	fre:lemma	200
02198302-a	fre:lemma	deux-cents
02198302-a	fre:lemma	deux cents
02198332-n	fre:lemma	Hippoboscidae
02198409-a	fre:lemma	300
02198409-a	fre:lemma	quinze-vingts
02198520-a	fre:lemma	400
02198602-v	fre:lemma	suivre
02198631-a	fre:lemma	cinq cents
02198752-a	fre:lemma	millier
02198752-a	fre:lemma	mille
02198819-v	fre:lemma	périr
02198819-v	fre:lemma	tuer
02198819-v	fre:lemma	mourir
02198859-n	fre:lemma	taon
02198891-a	fre:lemma	dix mille
02199005-a	fre:lemma	cent-mille
02199170-n	fre:lemma	mélophage
02199177-a	fre:lemma	million
02199342-a	fre:lemma	billion
02199342-a	fre:lemma	milliard
02199502-n	fre:lemma	hématobie
02199502-n	fre:lemma	Haematobia exigua
02199502-n	fre:lemma	Haematobia irritans
02199523-a	fre:lemma	billion
02199523-a	fre:lemma	milliard
02199590-v	fre:lemma	donner
02199699-a	fre:lemma	billion
02199712-n	fre:lemma	nématocère
02199712-n	fre:lemma	nematocera
02199813-a	fre:lemma	billion
02199999-n	fre:lemma	culicidae
02199999-n	fre:lemma	culicidé
02200035-a	fre:lemma	ordinal
02200198-n	fre:lemma	maringouins
02200198-n	fre:lemma	moustiques
02200198-n	fre:lemma	culicidae
02200198-n	fre:lemma	moustique
02200198-n	fre:lemma	Culicidae
02200198-n	fre:lemma	maringouin
02200341-v	fre:lemma	jeter
02200341-v	fre:lemma	cracher
02200498-v	fre:lemma	donner
02200630-n	fre:lemma	moucheron
02200630-n	fre:lemma	moustique
02200686-v	fre:lemma	donner
02200686-v	fre:lemma	offrir
02200705-n	fre:lemma	aedes
02200705-n	fre:lemma	Aedes
02200850-n	fre:lemma	Aedes aegypti
02201000-n	fre:lemma	moustique-tigre
02201000-n	fre:lemma	Aedes albopictus
02201252-n	fre:lemma	Anophèle
02201252-n	fre:lemma	anopheles
02201252-n	fre:lemma	anophèles
02201268-v	fre:lemma	doter
02201644-v	fre:lemma	répartir
02201644-v	fre:lemma	distribuer
02201758-n	fre:lemma	Culex
02201758-n	fre:lemma	culex
02201882-a	fre:lemma	zéro
02201970-a	fre:lemma	zérotième
02201970-a	fre:lemma	zéroième
02201970-a	fre:lemma	zeroième
02201975-v	fre:lemma	tombola
02201975-v	fre:lemma	mettre
02202047-a	fre:lemma	1er
02202047-a	fre:lemma	premier
02202133-v	fre:lemma	pourboire
02202146-a	fre:lemma	2d
02202146-a	fre:lemma	2e
02202146-a	fre:lemma	second
02202146-a	fre:lemma	deuxième
02202146-a	fre:lemma	seconde
02202287-n	fre:lemma	moucheron
02202287-n	fre:lemma	moustique
02202307-a	fre:lemma	troisième
02202307-a	fre:lemma	tiers
02202307-a	fre:lemma	tierce
02202307-a	fre:lemma	3e
02202384-v	fre:lemma	garder
02202384-v	fre:lemma	conserver
02202443-a	fre:lemma	quart
02202443-a	fre:lemma	4e
02202443-a	fre:lemma	quatrième
02202509-n	fre:lemma	Ceratopogonidae
02202509-n	fre:lemma	ceratopogonidae
02202678-n	fre:lemma	culicoïde
02202712-a	fre:lemma	5e
02202712-a	fre:lemma	cinquième
02202712-a	fre:lemma	cinq
02202854-a	fre:lemma	6e
02202854-a	fre:lemma	sixième
02202928-v	fre:lemma	continuer
02202928-v	fre:lemma	rester
02202928-v	fre:lemma	tenir
02202979-a	fre:lemma	septième
02202979-a	fre:lemma	7e
02203008-n	fre:lemma	chironomidés
02203008-n	fre:lemma	chironomidae
02203008-n	fre:lemma	Chironomidae
02203123-a	fre:lemma	huitième
02203123-a	fre:lemma	8e
02203152-n	fre:lemma	moucheron
02203168-v	fre:lemma	maintenir
02203168-v	fre:lemma	continuer
02203168-v	fre:lemma	conserver
02203168-v	fre:lemma	rester
02203168-v	fre:lemma	tenir
02203249-a	fre:lemma	9e
02203249-a	fre:lemma	neuvième
02203362-v	fre:lemma	posséder
02203362-v	fre:lemma	disposer
02203362-v	fre:lemma	avoir
02203373-a	fre:lemma	dixième
02203373-a	fre:lemma	10e
02203457-n	fre:lemma	Mycetophilidae
02203500-a	fre:lemma	11e
02203500-a	fre:lemma	onzième
02203629-a	fre:lemma	12e
02203629-a	fre:lemma	douzième
02203739-n	fre:lemma	Psychodidae
02203739-n	fre:lemma	psychodidae
02203763-a	fre:lemma	treizième
02203763-a	fre:lemma	13e
02203844-v	fre:lemma	continuer
02203844-v	fre:lemma	conserver
02203844-v	fre:lemma	rester
02203844-v	fre:lemma	tenir
02203868-a	fre:lemma	14e
02203868-a	fre:lemma	quatorzième
02203976-a	fre:lemma	15e
02203976-a	fre:lemma	quinzième
02204084-n	fre:lemma	Phlebotomus
02204094-v	fre:lemma	continuer
02204094-v	fre:lemma	conserver
02204094-v	fre:lemma	rester
02204094-v	fre:lemma	tenir
02204131-a	fre:lemma	16e
02204237-a	fre:lemma	17e
02204237-a	fre:lemma	dix-septième
02204242-v	fre:lemma	accaparer
02204242-v	fre:lemma	monopoliser
02204249-n	fre:lemma	phlébotome
02204363-a	fre:lemma	dix-huitième
02204363-a	fre:lemma	18e
02204460-n	fre:lemma	sciaridae
02204472-a	fre:lemma	19e
02204472-a	fre:lemma	dix-neuvième
02204564-v	fre:lemma	maintenir
02204564-v	fre:lemma	continuer
02204564-v	fre:lemma	conserver
02204564-v	fre:lemma	tenir
02204580-a	fre:lemma	énième
02204692-v	fre:lemma	posséder
02204692-v	fre:lemma	disposer
02204692-v	fre:lemma	avoir
02204716-a	fre:lemma	vingtième
02204716-a	fre:lemma	20e
02204716-a	fre:lemma	vingt
02204722-n	fre:lemma	sciara
02204823-a	fre:lemma	21e
02204823-a	fre:lemma	vingt-et-unième
02204932-a	fre:lemma	vingt-deuxième
02205045-a	fre:lemma	vingt-troisième
02205095-n	fre:lemma	tipulidae
02205098-v	fre:lemma	avoir
02205098-v	fre:lemma	devoir
02205158-a	fre:lemma	vingt-quatrième
02205219-n	fre:lemma	cousin
02205219-n	fre:lemma	tipulidae
02205219-n	fre:lemma	tipule
02205271-a	fre:lemma	vingt-cinquième
02205272-v	fre:lemma	prendre
02205383-n	fre:lemma	simuliidae
02205384-a	fre:lemma	vingt-sixième
02205496-a	fre:lemma	vingt-septième
02205610-a	fre:lemma	vingt-huitième
02205673-n	fre:lemma	simulie
02205725-a	fre:lemma	vingt-neuvième
02205838-a	fre:lemma	trentième
02205896-n	fre:lemma	Hymenoptera
02205896-n	fre:lemma	hyménoptères
02205896-n	fre:lemma	hymenoptera
02205947-a	fre:lemma	trente-et-unième
02206014-v	fre:lemma	main
02206014-v	fre:lemma	mettre
02206140-v	fre:lemma	milan
02206140-v	fre:lemma	cerf-volant
02206313-v	fre:lemma	milan
02206313-v	fre:lemma	cerf-volant
02206619-v	fre:lemma	prendre
02206624-n	fre:lemma	Apoidea
02206624-n	fre:lemma	apoidea
02206856-n	fre:lemma	abeille
02206998-a	fre:lemma	quarantième
02207036-v	fre:lemma	écaille
02207179-n	fre:lemma	faux bourdon
02207206-v	fre:lemma	acheter
02207206-v	fre:lemma	acquérir
02207345-n	fre:lemma	reine
02207345-n	fre:lemma	abeilles
02207449-n	fre:lemma	travailleur
02207449-n	fre:lemma	ouvrier
02207449-n	fre:lemma	Scop
02207647-n	fre:lemma	soldat
02207647-n	fre:lemma	militaire
02207890-v	fre:lemma	racheter
02207942-n	fre:lemma	apidae
02207942-n	fre:lemma	Apidae
02208030-a	fre:lemma	quarante-neuvième
02208118-v	fre:lemma	prendre
02208143-n	fre:lemma	apis
02208143-n	fre:lemma	abeille à miel
02208143-n	fre:lemma	Apis
02208145-a	fre:lemma	cinquantième
02208265-v	fre:lemma	obtenir
02208265-v	fre:lemma	avoir
02208265-v	fre:lemma	être
02208265-v	fre:lemma	devenir
02208265-v	fre:lemma	recevoir
02208280-n	fre:lemma	abeille
02208280-n	fre:lemma	apis mellifera
02208280-n	fre:lemma	abeille à miel
02208385-a	fre:lemma	soixantième
02208498-n	fre:lemma	apis mellifera scutellata
02208498-n	fre:lemma	Abeille tueuse
02208537-v	fre:lemma	prendre
02208537-v	fre:lemma	louer
02208723-a	fre:lemma	soixante-dixième
02208723-a	fre:lemma	septantième
02208903-v	fre:lemma	loyer
02208903-v	fre:lemma	louer
02208903-v	fre:lemma	laisser
02208903-v	fre:lemma	bail
02208903-v	fre:lemma	permettre
02208971-a	fre:lemma	huitantième
02208971-a	fre:lemma	quatre-vingtième
02209197-a	fre:lemma	quatre-vingt-dixième
02209197-a	fre:lemma	nonantième
02209230-n	fre:lemma	xylocopa
02209354-n	fre:lemma	Xylocopa violacea
02209354-n	fre:lemma	xylocopa violacea
02209423-a	fre:lemma	100e
02209423-a	fre:lemma	centième
02209508-n	fre:lemma	bourdon
02209508-n	fre:lemma	bombus
02209624-n	fre:lemma	bourdon
02209624-n	fre:lemma	bourdons
02209745-v	fre:lemma	prendre
02209745-v	fre:lemma	abonner
02209745-v	fre:lemma	tenir
02210096-n	fre:lemma	Andrenidae
02210096-n	fre:lemma	andrène
02210096-n	fre:lemma	andrenidae
02210119-v	fre:lemma	avoir
02210119-v	fre:lemma	recevoir
02210427-n	fre:lemma	andrena
02210622-v	fre:lemma	accepter
02210622-v	fre:lemma	recevoir
02210728-n	fre:lemma	halictidae
02210855-v	fre:lemma	acquérir
02210855-v	fre:lemma	obtenir
02211099-n	fre:lemma	megachilidae
02211283-n	fre:lemma	Mégachiles
02211283-n	fre:lemma	Megachile
02211627-n	fre:lemma	osmia
02212062-n	fre:lemma	guêpes
02212062-n	fre:lemma	guêpe
02212062-n	fre:lemma	vespidae
02212103-v	fre:lemma	acheter
02212103-v	fre:lemma	acquérir
02212103-v	fre:lemma	racheter
02212275-v	fre:lemma	trouver
02212323-n	fre:lemma	Vespidae
02212323-n	fre:lemma	vespidae
02212352-a	fre:lemma	cinq centième
02212473-a	fre:lemma	1000e
02212473-a	fre:lemma	millième
02212591-a	fre:lemma	millionième
02212646-v	fre:lemma	tomber
02212698-a	fre:lemma	milliardième
02212811-n	fre:lemma	Vespa
02212811-n	fre:lemma	vespa
02212825-v	fre:lemma	refuser
02212825-v	fre:lemma	abjurer
02212825-v	fre:lemma	rejeter
02212825-v	fre:lemma	nier
02213074-v	fre:lemma	se priver
02213107-n	fre:lemma	frelon
02213107-n	fre:lemma	vespa
02213144-a	fre:lemma	énième
02213239-n	fre:lemma	vespa crabro
02213270-a	fre:lemma	graphique
02213270-a	fre:lemma	écrit
02213336-v	fre:lemma	trouver
02213362-n	fre:lemma	vespula
02213543-n	fre:lemma	la guêpe commune
02213543-n	fre:lemma	vespula vulgaris
02213690-v	fre:lemma	refuser
02213690-v	fre:lemma	retenir
02213947-a	fre:lemma	seul
02213967-n	fre:lemma	polistes
02213967-n	fre:lemma	Polistes
02214190-v	fre:lemma	refuser
02214190-v	fre:lemma	nier
02214203-n	fre:lemma	Eumène de Cardia
02214203-n	fre:lemma	eumenes
02214499-n	fre:lemma	eumeninae
02214660-n	fre:lemma	mutillidés
02214660-n	fre:lemma	Mutillidae
02214736-a	fre:lemma	unique
02214736-a	fre:lemma	seul
02214736-a	fre:lemma	solitaire
02214736-a	fre:lemma	pur
02214972-n	fre:lemma	sphecoidea
02215087-a	fre:lemma	unique
02215087-a	fre:lemma	singulier
02215266-v	fre:lemma	darse
02215334-n	fre:lemma	sphecidae
02215334-n	fre:lemma	Sphecidae
02215355-v	fre:lemma	annexer
02215506-v	fre:lemma	financer
02215567-a	fre:lemma	unaire
02215966-v	fre:lemma	financer
02215966-v	fre:lemma	fondre
02215977-a	fre:lemma	nombreux
02215977-a	fre:lemma	multiple
02216547-n	fre:lemma	cynipidae
02216694-a	fre:lemma	agrégat
02216710-v	fre:lemma	subventionner
02216740-n	fre:lemma	Cynipidae
02216740-n	fre:lemma	cynipidae
02216985-a	fre:lemma	binaire
02217011-v	fre:lemma	subventionner
02217201-n	fre:lemma	andricus
02217241-a	fre:lemma	double
02217241-a	fre:lemma	normal
02217266-v	fre:lemma	financer
02217266-v	fre:lemma	finance
02217334-n	fre:lemma	chalcididae
02217334-n	fre:lemma	Chalcididae
02217452-a	fre:lemma	double
02217452-a	fre:lemma	duel
02217546-v	fre:lemma	graine
02217546-v	fre:lemma	semence
02217563-n	fre:lemma	chalcidoidea
02217695-v	fre:lemma	dos
02217799-a	fre:lemma	double
02217799-a	fre:lemma	duel
02217864-v	fre:lemma	financer
02217864-v	fre:lemma	finance
02217997-n	fre:lemma	Chalcis
02218173-v	fre:lemma	collectionner
02218173-v	fre:lemma	percevoir
02218173-v	fre:lemma	collecter
02218173-v	fre:lemma	encaisser
02218173-v	fre:lemma	recouvrer
02218173-v	fre:lemma	recueillir
02218179-a	fre:lemma	duplex
02218235-n	fre:lemma	Ichneumonidae
02218235-n	fre:lemma	Braconidae
02218235-n	fre:lemma	ichneumonidae
02218314-a	fre:lemma	variété
02218443-v	fre:lemma	ferme
02218443-v	fre:lemma	fonds
02218547-a	fre:lemma	tripler
02218563-n	fre:lemma	Tenthredinidae
02218563-n	fre:lemma	tenthredinidae
02218713-n	fre:lemma	symphyta
02218713-n	fre:lemma	mouches à scie
02218713-n	fre:lemma	symphytes
02218759-v	fre:lemma	informatiser
02218834-a	fre:lemma	trois
02218834-a	fre:lemma	tripler
02218834-a	fre:lemma	triple
02219094-v	fre:lemma	soutenir
02219094-v	fre:lemma	aider
02219144-a	fre:lemma	quadruple
02219234-n	fre:lemma	formicidae
02219287-a	fre:lemma	quadruple
02219442-v	fre:lemma	conférer
02219442-v	fre:lemma	donner
02219442-v	fre:lemma	fournir
02219442-v	fre:lemma	approvisionner
02219442-v	fre:lemma	gagner son bifteck
02219442-v	fre:lemma	pourvoir
02219486-n	fre:lemma	fourmis
02219486-n	fre:lemma	fourmi
02219486-n	fre:lemma	Formicidae
02219486-n	fre:lemma	formicidae
02219660-a	fre:lemma	quintuple
02219770-a	fre:lemma	sextuple
02219876-a	fre:lemma	septuple
02219901-n	fre:lemma	monomorium
02219940-v	fre:lemma	sponsor
02219988-a	fre:lemma	octuple
02220055-n	fre:lemma	fourmi pharaon
02220099-a	fre:lemma	nonuple
02220148-v	fre:lemma	sponsor
02220308-a	fre:lemma	double
02220393-n	fre:lemma	dorylinae
02220461-v	fre:lemma	passer
02220461-v	fre:lemma	transférer
02220518-n	fre:lemma	fourmi légionnaire
02220518-n	fre:lemma	magnan
02220676-n	fre:lemma	camponotus
02220804-n	fre:lemma	Camponotus
02220804-n	fre:lemma	camponotus
02220960-n	fre:lemma	Solenopsis
02221010-v	fre:lemma	étranger
02221010-v	fre:lemma	aliéner
02221083-n	fre:lemma	Solenopsis
02221083-n	fre:lemma	solenopsis
02221414-n	fre:lemma	formica
02221414-n	fre:lemma	Formica
02221414-n	fre:lemma	fourmi rousse
02221414-n	fre:lemma	formica rufa
02221635-v	fre:lemma	donner
02221635-v	fre:lemma	passer
02221959-v	fre:lemma	changer
02221959-v	fre:lemma	changer de main
02222179-v	fre:lemma	gilet
02222199-n	fre:lemma	myrmecia
02222318-v	fre:lemma	rejeter
02222459-n	fre:lemma	Polyergus
02222718-n	fre:lemma	isoptera
02223009-n	fre:lemma	termitidae
02223151-n	fre:lemma	Termes
02223238-v	fre:lemma	ferraille
02223266-n	fre:lemma	isoptères
02223266-n	fre:lemma	Isoptera
02223266-n	fre:lemma	termite
02223266-n	fre:lemma	isoptera
02223266-n	fre:lemma	termites
02223694-n	fre:lemma	reticulitermes
02224055-v	fre:lemma	éliminer
02224055-v	fre:lemma	se débarasser
02224141-n	fre:lemma	rhinotermitidae
02224323-n	fre:lemma	Mastotermitidae
02224466-n	fre:lemma	mastotermes
02224713-n	fre:lemma	mastotermes darwiniensis
02224937-n	fre:lemma	Mastotermes electromexicus
02225081-n	fre:lemma	Mastotermes electrodominicus
02225231-n	fre:lemma	kalotermitidae
02225407-n	fre:lemma	Kalotermes
02225492-v	fre:lemma	conserver
02225510-a	fre:lemma	savant
02225510-a	fre:lemma	compétent
02225510-a	fre:lemma	habile
02225510-a	fre:lemma	adroit
02225577-n	fre:lemma	Cryptotermes
02225911-v	fre:lemma	nageoire
02225959-n	fre:lemma	Orthoptera
02225959-n	fre:lemma	orthoptera
02225959-n	fre:lemma	orthoptères
02226028-a	fre:lemma	compétent
02226028-a	fre:lemma	habile
02226028-a	fre:lemma	adroit
02226162-a	fre:lemma	savant
02226162-a	fre:lemma	compétent
02226162-a	fre:lemma	habile
02226162-a	fre:lemma	expert
02226162-a	fre:lemma	adroit
02226429-n	fre:lemma	sauterelles
02226429-n	fre:lemma	sauterelle
02226429-n	fre:lemma	criquet
02226598-n	fre:lemma	Acrididae
02226598-n	fre:lemma	acrididés
02226598-n	fre:lemma	sauteriau
02226598-n	fre:lemma	acrididae
02226833-v	fre:lemma	regagner
02226833-v	fre:lemma	recouvrer
02226970-n	fre:lemma	locuste
02226970-n	fre:lemma	criquet
02226979-a	fre:lemma	virtuose
02226981-v	fre:lemma	embaumer
02227119-n	fre:lemma	locusta
02227127-v	fre:lemma	momifier
02227247-n	fre:lemma	locusta migratoria
02227247-n	fre:lemma	criquet migrateur
02227430-n	fre:lemma	melanoplus
02227485-a	fre:lemma	chaud
02227485-a	fre:lemma	très
02227487-v	fre:lemma	donner
02227487-v	fre:lemma	quitter
02227487-v	fre:lemma	abandonner
02227487-v	fre:lemma	renoncer
02227663-a	fre:lemma	vouloir dire
02227663-a	fre:lemma	signifier
02227741-v	fre:lemma	abandonner
02227773-n	fre:lemma	tettigoniidae
02227773-n	fre:lemma	Tettigoniidae
02228031-v	fre:lemma	laisser
02228031-v	fre:lemma	abandonner
02228355-v	fre:lemma	bloquer
02228355-v	fre:lemma	échouer
02228531-v	fre:lemma	attribuer
02228698-v	fre:lemma	répartir
02228698-v	fre:lemma	assigner
02228698-v	fre:lemma	attribuer
02228698-v	fre:lemma	fixer
02228698-v	fre:lemma	allouer
02228698-v	fre:lemma	découper
02228874-n	fre:lemma	stenopelmatidae
02228901-v	fre:lemma	redistribuer
02229055-v	fre:lemma	donner
02229055-v	fre:lemma	transmettre
02229055-v	fre:lemma	laisser
02229055-v	fre:lemma	léguer
02229324-a	fre:lemma	incompétent
02229324-a	fre:lemma	maladroit
02229385-n	fre:lemma	grillon
02229385-n	fre:lemma	gryllidae
02229412-v	fre:lemma	concevoir
02229412-v	fre:lemma	élaborer
02229544-n	fre:lemma	grillon
02229544-n	fre:lemma	cricket
02229544-n	fre:lemma	criquet
02229550-v	fre:lemma	passer
02229550-v	fre:lemma	revenir
02229550-v	fre:lemma	automne
02229550-v	fre:lemma	incombent
02229550-v	fre:lemma	tomber
02229584-a	fre:lemma	grossier
02229765-n	fre:lemma	gryllotalpidae
02229812-a	fre:lemma	désespéré
02229828-v	fre:lemma	léger
02229828-v	fre:lemma	compter
02229828-v	fre:lemma	automne
02229828-v	fre:lemma	lumière
02229961-a	fre:lemma	humble
02230056-v	fre:lemma	tomber
02230056-v	fre:lemma	automne
02230056-v	fre:lemma	accumuler
02230056-v	fre:lemma	accroître
